source,target
PAMC - World,358967155892551693
PAMC - World,371020788813398028
PAMC - World,643120093294755844
PAMC - World,552814052204871691
PAMC - World,401176258773516288
PAMC - World,692787905441038396
PAMC - World,653673925712150528
PAMC - World,689820142665990181
PAMC - World,342226764707397632
PAMC - World,681518832225091602
PAMC - World,343791000097128451
PAMC - World,229574386443747328
PAMC - World,220816265734782976
PAMC - World,694701047134027796
PAMC - World,260064475715993602
PAMC - World,230308662927687680
PAMC - World,216194969235357697
PAMC - World,668197652894056459
PAMC - World,457292929699151874
PAMC - World,403524009720807424
PAMC - World,626143084417384448
PAMC - World,698291049495396393
PAMC - World,426478078177443854
PAMC - World,551023856249339955
PAMC - World,253364705513439232
PAMC - World,243069105605836803
PAMC - World,523194580489732117
PAMC - World,112959003935395840
PAMC - World,654430129103044681
PAMC - World,478153841326686229
PAMC - World,248702867874119685
PAMC - World,238285295500394497
PAMC - World,540778260980695050
PAMC - World,463739594928816130
PAMC - World,261171795896303617
PAMC - World,315551150852014080
PAMC - World,317266676515078145
PAMC - World,175936831353913344
PAMC - World,222339653884313600
PAMC - World,321684513547616256
PAMC - World,219412987809628160
PAMC - World,507288615987183617
PAMC - World,577762336585154570
PAMC - World,681146350724972569
PAMC - World,156023223597793280
PAMC - World,472843713232633878
PAMC - World,688289497019973634
PAMC - World,693530058362454078
PAMC - World,233242014580211712
PAMC - World,395668203554078740
PAMC - World,667817539459350541
PAMC - World,416267810881142784
PAMC - World,643841604557209661
PAMC - World,578550450110988288
PAMC - World,223861070358380546
PAMC - World,686254470975324240
PAMC - World,692454134913302689
PAMC - World,590557990294257750
PAMC - World,352021134293598209
PAMC - World,224578909084188672
PAMC - World,588327107545923606
PAMC - World,195666465926414337
PAMC - World,440916667938373657
PAMC - World,258750437002313729
PAMC - World,568023604290256917
PAMC - World,344579830878306314
PAMC - World,550951986271354893
PAMC - World,644235364579540992
PAMC - World,379318015075811330
PAMC - World,480395067912224788
PAMC - World,569568612273356800
PAMC - World,329227083299684352
PAMC - World,467650879206588426
PAMC - World,381165002033201153
PAMC - World,302767397134139392
PAMC - World,226074424682610718
PAMC - World,407594696458633230
PAMC - World,578386169432113193
PAMC - World,440441407812141056
PAMC - World,578386352169549826
PAMC - World,177891894154493952
PAMC - World,280804426376151041
PAMC - World,304020471169548289
PAMC - World,496708448864436225
PAMC - World,229988781384663040
PAMC - World,640348612471029771
PAMC - World,340211199985582080
PAMC - World,545654370121809920
PAMC - World,644609761475559444
PAMC - World,409767863075733505
PAMC - World,404334217636610049
PAMC - World,457489397177253908
PAMC - World,643529440542064671
PAMC - World,227911563561009154
PAMC - World,369525672491876352
PAMC - World,307830626588033028
PAMC - World,548578712795217941
PAMC - World,356260207279603712
PAMC - World,635903084974964806
PAMC - World,383683962339590146
PAMC - World,143874865462640640
PAMC - World,584687915456790538
PAMC - World,371325515845468160
PAMC - World,463740865303805963
PAMC - World,603904729700892673
PAMC - World,356442163875151872
PAMC - World,408250258729074698
PAMC - World,521073186159329303
PAMC - World,638839713385545746
PAMC - World,514076726725181440
PAMC - World,496760251970748428
PAMC - World,285420767297142785
PAMC - World,395588046478770186
PAMC - World,578184047856189446
PAMC - World,391606756603723776
PAMC - World,518098655140511745
PAMC - World,419519281768693788
PAMC - World,287596252844130305
PAMC - World,404261093121196032
PAMC - World,458660058742652939
PAMC - World,330300887828529152
PAMC - World,501468561835950122
PAMC - World,501398232794923028
PAMC - World,313307340596183042
PAMC - World,424536801076838420
PAMC - World,211891594511515648
PAMC - World,631166311061258245
PAMC - World,260201679717138433
PAMC - World,589818616049041408
PAMC - World,631944146877153309
PAMC - World,635536566327967755
PAMC - World,485374412405604352
PAMC - World,449852588234506250
PAMC - World,576712985142099978
PAMC - World,399978702399733760
PAMC - World,481377021369384961
PAMC - World,371367261342007307
PAMC - World,236108168655011840
PAMC - World,280351703738482689
PAMC - World,331830520784748555
PAMC - World,369208607126061057
PAMC - World,270198738570444801
PAMC - World,466381571335913484
PAMC - World,458711014746357792
PAMC - World,590830055098286083
PAMC - World,464034409067184138
PAMC - World,541181452583174145
PAMC - World,142934884233641985
PAMC - World,139798166844342272
PAMC - World,418461054738235413
PAMC - World,199934053053497345
PAMC - World,234694131476201482
PAMC - World,389374564179640331
PAMC - World,572495920558505985
PAMC - World,180362535340343296
PAMC - World,372112706108522506
PAMC - World,592612580581965825
PAMC - World,265785336175656970
PAMC - World,419995550121852928
PAMC - World,327368940173000706
PAMC - World,494890480409247745
PAMC - World,391664027199209482
PAMC - World,623852283582611476
PAMC - World,501807724313444377
PAMC - World,224268235296473089
PAMC - World,400404184698191873
PAMC - World,602542457942704142
PAMC - World,129622880123092992
PAMC - World,460827757312606228
PAMC - World,617835558994968606
PAMC - World,289485915141832704
PAMC - World,569538577747410964
PAMC - World,384596961346453508
PAMC - World,346531266029420555
PAMC - World,323017620955856897
PAMC - World,235147463453966337
PAMC - World,235088799074484224
PAMC - World,276060004262477825
PAMC - World,499201870322073600
PAMC - World,423882332660039690
PAMC - World,496697873426022400
PAMC - World,466008252942123008
PAMC - World,456126438932742147
PAMC - World,191943137411858432
PAMC - World,260474971984363531
PAMC - World,329914706917851136
PAMC - World,197795029710929920
PAMC - World,175992514405203968
PAMC - World,267394604398149632
PAMC - World,501022772911144971
PAMC - World,315823746613116938
PAMC - World,260833775326461952
PAMC - World,231755837624811520
PAMC - World,444104779036360704
PAMC - World,337234377715089418
PAMC - World,359363839319474177
PAMC - World,315453353947693056
PAMC - World,342702436731060225
PAMC - World,404594293903327233
PAMC - World,347815910813335554
PAMC - World,269170511341289474
PAMC - World,366569098584260609
PAMC - World,346032769349976065
PAMC - World,332833469661052940
PAMC - World,323218850915155970
PAMC - World,439158849409253377
PAMC - World,226360588618432522
PAMC - World,445186775850156042
PAMC - World,209990911587778561
PAMC - World,479936362733240321
PAMC - World,432632805994921995
PAMC - World,173901190663372801
PAMC - World,300718804345028609
