source,target
ElementaryLand,295576156659384324
ElementaryLand,632251905372061698
ElementaryLand,532261176068014101
ElementaryLand,594930134604054538
ElementaryLand,635770645560426506
ElementaryLand,340771432629796874
ElementaryLand,526814767264956416
ElementaryLand,435691417231163395
ElementaryLand,574578512338616341
ElementaryLand,805137401458589736
ElementaryLand,223443058656542720
ElementaryLand,501455208304345090
ElementaryLand,689900912239444037
ElementaryLand,273891121543774210
ElementaryLand,293068207726526464
ElementaryLand,379276214550003724
ElementaryLand,807994200087724082
ElementaryLand,735520010591535104
ElementaryLand,200306655139725322
ElementaryLand,399167966710595584
ElementaryLand,518778731171545088
ElementaryLand,386544215443636225
ElementaryLand,284390589334814721
ElementaryLand,754319561452552283
ElementaryLand,807414393829982249
ElementaryLand,334770685119299586
ElementaryLand,797869678529478677
ElementaryLand,474594424484003849
ElementaryLand,224474061818822656
ElementaryLand,462303481924026368
ElementaryLand,239041883513290752
ElementaryLand,188715046057148416
ElementaryLand,189819792172122112
ElementaryLand,225321600076087298
ElementaryLand,706622944847331379
ElementaryLand,516888315522318356
ElementaryLand,532603396587520007
ElementaryLand,717780322128887808
ElementaryLand,728611919291875350
ElementaryLand,693520577377468456
ElementaryLand,359487276637749248
ElementaryLand,667711841006256148
ElementaryLand,794150346481598474
ElementaryLand,592778187910545409
ElementaryLand,555425944454561814
ElementaryLand,414388919908696064
ElementaryLand,418445253381718016
ElementaryLand,310118498649112578
ElementaryLand,802550930117492768
ElementaryLand,264493488664608769
ElementaryLand,728937983947964496
ElementaryLand,561627992506368023
ElementaryLand,137728024417140736
ElementaryLand,497440586819698708
ElementaryLand,462695102876352523
ElementaryLand,659490768838459392
ElementaryLand,272415298379055105
ElementaryLand,499547368035975182
ElementaryLand,435930288129048593
ElementaryLand,234059508282818570
ElementaryLand,330313305107202049
ElementaryLand,423108970203578379
ElementaryLand,266596020622852107
ElementaryLand,441270248646115351
ElementaryLand,278287542825254912
ElementaryLand,261171795896303617
ElementaryLand,597486062402535435
ElementaryLand,545212305353342986
ElementaryLand,345979049056927744
ElementaryLand,303235581809524737
ElementaryLand,437350262898950144
ElementaryLand,273123608883363842
ElementaryLand,738799936505643118
ElementaryLand,352430066149490688
ElementaryLand,564464867940237313
ElementaryLand,752485457572528129
ElementaryLand,610730795102896143
ElementaryLand,353154249779052554
ElementaryLand,797426949282332693
ElementaryLand,703880230850527312
ElementaryLand,342371917149372417
ElementaryLand,689845208262901973
ElementaryLand,317565360708648971
ElementaryLand,163047119219851264
ElementaryLand,612299607573266443
ElementaryLand,518090295297179650
ElementaryLand,351377198977908736
ElementaryLand,290209298871484417
ElementaryLand,164380973075660801
ElementaryLand,188325308028420096
ElementaryLand,175008855175069697
ElementaryLand,309729149398941706
ElementaryLand,342689662407540746
ElementaryLand,743913110578004058
ElementaryLand,225961289183133696
ElementaryLand,423900925112090626
ElementaryLand,656864749283180544
ElementaryLand,369035763360202752
ElementaryLand,345141314737668099
ElementaryLand,723578717535993927
ElementaryLand,413891326816550912
ElementaryLand,689788939887706171
ElementaryLand,431095467250548747
ElementaryLand,228913655851253772
ElementaryLand,341615771551531008
ElementaryLand,220902694888538122
ElementaryLand,511534154312187934
ElementaryLand,708234471857455136
ElementaryLand,252387234450374656
ElementaryLand,339382449450647554
ElementaryLand,674668439368892424
ElementaryLand,677933783089020934
ElementaryLand,785153722593837106
ElementaryLand,769669602254520381
ElementaryLand,500610088268988426
ElementaryLand,396385749664137219
ElementaryLand,207477960410791936
ElementaryLand,457873158288965634
ElementaryLand,793622146734751745
ElementaryLand,711654485985853441
ElementaryLand,527192935054311434
ElementaryLand,224540409148211202
ElementaryLand,307171778483060737
ElementaryLand,467073889869103114
ElementaryLand,303581872691347457
ElementaryLand,738121815393829005
